epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
216,101.721,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.0011486,0.0011486,0.0011486
217,102.193,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00114464,0.00114464,0.00114464
218,102.667,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00114068,0.00114068,0.00114068
219,103.141,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00113672,0.00113672,0.00113672
220,103.607,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00113276,0.00113276,0.00113276
221,104.074,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.0011288,0.0011288,0.0011288
222,104.564,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00112484,0.00112484,0.00112484
223,105.042,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00112088,0.00112088,0.00112088
224,105.537,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00111692,0.00111692,0.00111692
225,106.012,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00111296,0.00111296,0.00111296
226,106.507,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.001109,0.001109,0.001109
227,106.988,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00110504,0.00110504,0.00110504
228,107.463,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00110108,0.00110108,0.00110108
229,107.945,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00109712,0.00109712,0.00109712
230,108.429,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00109316,0.00109316,0.00109316
231,108.912,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.0010892,0.0010892,0.0010892
232,109.397,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00108524,0.00108524,0.00108524
233,109.905,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00108128,0.00108128,0.00108128
234,110.411,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00107732,0.00107732,0.00107732
235,110.915,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00107336,0.00107336,0.00107336
236,111.393,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.0010694,0.0010694,0.0010694
237,111.906,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00106544,0.00106544,0.00106544
238,112.408,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00106148,0.00106148,0.00106148
239,112.897,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00105752,0.00105752,0.00105752
240,113.414,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00105356,0.00105356,0.00105356
241,113.911,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.0010496,0.0010496,0.0010496
242,114.393,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00104564,0.00104564,0.00104564
243,114.894,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00104168,0.00104168,0.00104168
244,115.395,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00103772,0.00103772,0.00103772
245,115.895,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00103376,0.00103376,0.00103376
246,116.373,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.0010298,0.0010298,0.0010298
247,116.878,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00102584,0.00102584,0.00102584
248,117.365,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00102188,0.00102188,0.00102188
249,117.855,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00101792,0.00101792,0.00101792
250,118.337,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00101396,0.00101396,0.00101396
251,118.829,1.99001,3.26718,3.72798,0.01333,1,0.11744,0.06064,2.24023,3.34198,3.70001,0.00101,0.00101,0.00101
252,119.369,1.99001,3.26718,3.72798,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00100604,0.00100604,0.00100604
253,119.807,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00100208,0.00100208,0.00100208
254,120.242,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00099812,0.00099812,0.00099812
255,120.699,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00099416,0.00099416,0.00099416
256,121.134,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0009902,0.0009902,0.0009902
257,121.578,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00098624,0.00098624,0.00098624
258,122.011,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00098228,0.00098228,0.00098228
259,122.464,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00097832,0.00097832,0.00097832
260,122.913,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00097436,0.00097436,0.00097436
261,123.351,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0009704,0.0009704,0.0009704
262,123.776,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00096644,0.00096644,0.00096644
263,124.223,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00096248,0.00096248,0.00096248
264,124.652,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00095852,0.00095852,0.00095852
265,125.087,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00095456,0.00095456,0.00095456
266,125.525,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0009506,0.0009506,0.0009506
267,125.965,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00094664,0.00094664,0.00094664
268,126.403,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00094268,0.00094268,0.00094268
269,126.851,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00093872,0.00093872,0.00093872
270,127.3,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00093476,0.00093476,0.00093476
271,127.73,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0009308,0.0009308,0.0009308
272,128.204,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00092684,0.00092684,0.00092684
273,128.655,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00092288,0.00092288,0.00092288
274,129.099,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00091892,0.00091892,0.00091892
275,129.542,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00091496,0.00091496,0.00091496
276,129.983,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.000911,0.000911,0.000911
277,130.441,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00090704,0.00090704,0.00090704
278,130.908,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00090308,0.00090308,0.00090308
279,131.362,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00089912,0.00089912,0.00089912
280,131.812,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00089516,0.00089516,0.00089516
281,132.276,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0008912,0.0008912,0.0008912
282,132.734,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00088724,0.00088724,0.00088724
283,133.184,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00088328,0.00088328,0.00088328
284,133.647,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00087932,0.00087932,0.00087932
285,134.09,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00087536,0.00087536,0.00087536
286,134.558,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0008714,0.0008714,0.0008714
287,135.024,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00086744,0.00086744,0.00086744
288,135.494,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00086348,0.00086348,0.00086348
289,135.97,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00085952,0.00085952,0.00085952
290,136.447,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00085556,0.00085556,0.00085556
291,136.933,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0008516,0.0008516,0.0008516
292,137.404,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00084764,0.00084764,0.00084764
293,137.872,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00084368,0.00084368,0.00084368
294,138.307,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00083972,0.00083972,0.00083972
295,138.745,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00083576,0.00083576,0.00083576
296,139.202,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0008318,0.0008318,0.0008318
297,139.668,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00082784,0.00082784,0.00082784
298,140.113,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00082388,0.00082388,0.00082388
299,140.555,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00081992,0.00081992,0.00081992
300,141.019,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00081596,0.00081596,0.00081596
301,141.451,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.000812,0.000812,0.000812
302,141.914,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00080804,0.00080804,0.00080804
303,142.371,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00080408,0.00080408,0.00080408
304,142.818,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00080012,0.00080012,0.00080012
305,143.28,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00079616,0.00079616,0.00079616
306,143.726,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0007922,0.0007922,0.0007922
307,144.163,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00078824,0.00078824,0.00078824
308,144.615,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00078428,0.00078428,0.00078428
309,145.067,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00078032,0.00078032,0.00078032
310,145.516,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00077636,0.00077636,0.00077636
311,145.95,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.0007724,0.0007724,0.0007724
312,146.388,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00076844,0.00076844,0.00076844
313,146.849,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00076448,0.00076448,0.00076448
314,147.296,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00076052,0.00076052,0.00076052
315,147.737,1.67489,2.74546,3.39436,0.3003,0.25,0.29564,0.24754,1.40244,3.59086,3.95399,0.00075656,0.00075656,0.00075656
316,148.242,1.67489,2.74546,3.39436,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0007526,0.0007526,0.0007526
317,148.721,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00074864,0.00074864,0.00074864
318,149.169,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00074468,0.00074468,0.00074468
319,149.612,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00074072,0.00074072,0.00074072
320,150.083,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00073676,0.00073676,0.00073676
321,150.552,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0007328,0.0007328,0.0007328
322,150.987,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00072884,0.00072884,0.00072884
323,151.46,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00072488,0.00072488,0.00072488
324,151.918,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00072092,0.00072092,0.00072092
325,152.363,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00071696,0.00071696,0.00071696
326,152.841,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.000713,0.000713,0.000713
327,153.295,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00070904,0.00070904,0.00070904
328,153.741,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00070508,0.00070508,0.00070508
329,154.185,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00070112,0.00070112,0.00070112
330,154.626,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00069716,0.00069716,0.00069716
331,155.07,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0006932,0.0006932,0.0006932
332,155.526,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00068924,0.00068924,0.00068924
333,155.981,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00068528,0.00068528,0.00068528
334,156.45,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00068132,0.00068132,0.00068132
335,156.905,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00067736,0.00067736,0.00067736
336,157.363,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0006734,0.0006734,0.0006734
337,157.82,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00066944,0.00066944,0.00066944
338,158.277,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00066548,0.00066548,0.00066548
339,158.74,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00066152,0.00066152,0.00066152
340,159.178,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00065756,0.00065756,0.00065756
341,159.616,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0006536,0.0006536,0.0006536
342,160.077,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00064964,0.00064964,0.00064964
343,160.553,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00064568,0.00064568,0.00064568
344,161.029,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00064172,0.00064172,0.00064172
345,161.479,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00063776,0.00063776,0.00063776
346,161.941,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0006338,0.0006338,0.0006338
347,162.391,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00062984,0.00062984,0.00062984
348,162.845,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00062588,0.00062588,0.00062588
349,163.313,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00062192,0.00062192,0.00062192
350,163.767,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00061796,0.00061796,0.00061796
351,164.22,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.000614,0.000614,0.000614
352,164.678,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00061004,0.00061004,0.00061004
353,165.17,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00060608,0.00060608,0.00060608
354,165.632,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00060212,0.00060212,0.00060212
355,166.09,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00059816,0.00059816,0.00059816
356,166.564,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0005942,0.0005942,0.0005942
357,167.03,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00059024,0.00059024,0.00059024
358,167.473,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00058628,0.00058628,0.00058628
359,167.932,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00058232,0.00058232,0.00058232
360,168.38,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00057836,0.00057836,0.00057836
361,168.826,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0005744,0.0005744,0.0005744
362,169.274,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00057044,0.00057044,0.00057044
363,169.758,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00056648,0.00056648,0.00056648
364,170.219,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00056252,0.00056252,0.00056252
365,170.661,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00055856,0.00055856,0.00055856
366,171.128,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0005546,0.0005546,0.0005546
367,171.583,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00055064,0.00055064,0.00055064
368,172.03,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00054668,0.00054668,0.00054668
369,172.479,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00054272,0.00054272,0.00054272
370,172.932,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00053876,0.00053876,0.00053876
371,173.387,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.0005348,0.0005348,0.0005348
372,173.879,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00053084,0.00053084,0.00053084
373,174.335,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00052688,0.00052688,0.00052688
374,174.793,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00052292,0.00052292,0.00052292
375,175.252,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00051896,0.00051896,0.00051896
376,175.703,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.000515,0.000515,0.000515
377,176.165,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00051104,0.00051104,0.00051104
378,176.62,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00050708,0.00050708,0.00050708
379,177.069,1.32221,2.41163,3.15662,1,0.49274,0.53129,0.39485,1.33206,3.09896,3.59187,0.00050312,0.00050312,0.00050312
380,177.564,1.32221,2.41163,3.15662,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00049916,0.00049916,0.00049916
381,178.018,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0004952,0.0004952,0.0004952
382,178.47,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00049124,0.00049124,0.00049124
383,178.955,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00048728,0.00048728,0.00048728
384,179.433,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00048332,0.00048332,0.00048332
385,179.894,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00047936,0.00047936,0.00047936
386,180.378,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0004754,0.0004754,0.0004754
387,180.843,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00047144,0.00047144,0.00047144
388,181.3,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00046748,0.00046748,0.00046748
389,181.756,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00046352,0.00046352,0.00046352
390,182.19,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00045956,0.00045956,0.00045956
391,182.656,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0004556,0.0004556,0.0004556
392,183.107,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00045164,0.00045164,0.00045164
393,183.595,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00044768,0.00044768,0.00044768
394,184.053,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00044372,0.00044372,0.00044372
395,184.503,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00043976,0.00043976,0.00043976
396,184.976,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0004358,0.0004358,0.0004358
397,185.444,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00043184,0.00043184,0.00043184
398,185.915,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00042788,0.00042788,0.00042788
399,186.38,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00042392,0.00042392,0.00042392
400,186.852,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00041996,0.00041996,0.00041996
401,187.315,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.000416,0.000416,0.000416
402,187.773,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00041204,0.00041204,0.00041204
403,188.238,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00040808,0.00040808,0.00040808
404,188.738,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00040412,0.00040412,0.00040412
405,189.199,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00040016,0.00040016,0.00040016
406,189.676,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.0003962,0.0003962,0.0003962
407,190.145,1.30986,2.13682,2.96152,0.71867,0.65601,0.71954,0.57945,1.24831,2.62604,3.26186,0.00039224,0.00039224,0.00039224
